# Star magnitudes in versions of Ptolemy's catalog.
# Version letters:
# t : Toomer
# p : Peters & Knobel
# m : Manitius
# b : Baily
# h : Halma
# z : Flamsteed's version of Ptolemy's catalog
------+----+------+---
......|PNO |PID   |MAG
------+----+------+---
tpm     255 Oph 22 5-4
   bhz             5
tpmbhz  256 Oph 23 5
tpmbhz  257 Oph 24 4
tpmbhz  258 Oph~ 1 4
tpmbhz  259 Oph~ 2 4
tpmbhz  260 Oph~ 3 4
tpmbhz  261 Oph~ 4 4
tpmbhz  262 Oph~ 5 4
------+----+------+---
tpmbhz  263 Ser  1 4
tpmbhz  264 Ser  2 4
tpmbhz  265 Ser  3 3
tpmbhz  266 Ser  4 3
tpmbhz  267 Ser  5 4
tpmbhz  268 Ser  6 4
tpmbhz  269 Ser  7 3
tpmbhz  270 Ser  8 4
tpmbhz  271 Ser  9 3
tpmbhz  272 Ser 10 3
tpmbhz  273 Ser 11 4
tpmbhz  274 Ser 12 5
tpmbhz  275 Ser 13 4
tpm     276 Ser 14 4-3
   bhz             4
tpmbhz  277 Ser 15 4
tpmbhz  278 Ser 16 4
tpm     279 Ser 17 4-3
   bhz             4
tpmbhz  280 Ser 18 4
------+----+------+---
tpmbhz  281 Sge  1 4
tpmbhz  282 Sge  2 6
tpmbhz  283 Sge  3 5
tpmbhz  284 Sge  4 5
tpmbhz  285 Sge  5 5
------+----+------+---
tpmbhz  286 Aql  1 4
tpmbhz  287 Aql  2 3
tpm     288 Aql  3 2-1
   bhz             2
tpm     289 Aql  4 3-4
   bhz             3
tpmbhz  290 Aql  5 3
tpmbhz  291 Aql  6 5
tpmbhz  292 Aql  7 5
tpm     293 Aql  8 5-4
   bhz             5
tpmbh   294 Aql  9 3
     z             6
tpmbhz  295 Aql~ 1 3
tpmbhz  296 Aql~ 2 3
tpm     297 Aql~ 3 4-3
   bhz             4
tpmbhz  298 Aql~ 4 3
tpmbhz  299 Aql~ 5 5
tpmbhz  300 Aql~ 6 3
------+----+------+---
tpm     301 Del  1 3-4
   bh              3
     z             2
tpm     302 Del  2 4-5
   bhz             4
tpmbhz  303 Del  3 4
tpm     304 Del  4 3-4
   bhz             3
tpm     305 Del  5 3-4
   bhz             3
tpm     306 Del  6 3-4
   bhz             3
tpm     307 Del  7 3-4
   bhz             3
tpmbhz  308 Del  8 6
tpmbhz  309 Del  9 6
tpmbhz  310 Del 10 6
------+----+------+---
tpmbhz  311 Equ  1 obs
tpmbhz  312 Equ  2 obs
tpmbhz  313 Equ  3 obs
tpmbhz  314 Equ  4 obs
------+----+------+---
tpm     315 Peg  1 2-3
   bhz             2
tpm     316 Peg  2 2-3
   bhz             2
tpm     317 Peg  3 2-3
   bhz             2
tpm     318 Peg  4 2-3
   bhz             2
tpmbhz  319 Peg  5 4
tpmbhz  320 Peg  6 4
tpmbhz  321 Peg  7 3
tpmbhz  322 Peg  8 5
tpmbhz  323 Peg  9 4
tpmbhz  324 Peg 10 4
tpmbhz  325 Peg 11 3
tpmbhz  326 Peg 12 4
tpmbhz  327 Peg 13 5
tpmbhz  328 Peg 14 5
tpmbhz  329 Peg 15 3
tpmbhz  330 Peg 16 4
tpm     331 Peg 17 3-2
   bhz             3
tpm     332 Peg 18 4-3
   bhz             4
tpm     333 Peg 19 4-3
   bhz             4
tpm     334 Peg 20 4-3
   bhz             4
------+----+------+---
tpmbhz  335 And  1 3
tpmbhz  336 And  2 4
tpmbhz  337 And  3 4
tpmbhz  338 And  4 4
tpmbhz  339 And  5 4
tpmbhz  340 And  6 5
tpmbhz  341 And  7 4
tpmbhz  342 And  8 4
tpmbhz  343 And  9 4
tpmbhz  344 And 10 4
tpmbhz  345 And 11 4
tpmbhz  346 And 12 3
tpmbhz  347 And 13 4
tpmbhz  348 And 14 4
tpmbhz  349 And 15 3
t m     350 And 16 4-5
 p                 4-3
   bhz             4
tpm     351 And 17 4-3
   bhz             4
t mbhz  352 And 18 4
 p                 4-3
tpmbhz  353 And 19 4
tpmbhz  354 And 20 5
tpmbhz  355 And 21 5
tpmbhz  356 And 22 5
tpmbhz  357 And 23 3
------+----+------+---
tpmbhz  358 Tri  1 3
tpmbhz  359 Tri  2 3
tpmbhz  360 Tri  3 4
tpmbhz  361 Tri  4 3
------+----+------+---
tpm     362 Ari  1 3-4
   bhz             3
tpmbhz  363 Ari  2 3
tpmbhz  364 Ari  3 5
tpmbhz  365 Ari  4 5
tpmbhz  366 Ari  5 5
tpmbhz  367 Ari  6 6
tpmbhz  368 Ari  7 5
tpmbhz  369 Ari  8 4
tpmbhz  370 Ari  9 4
tpmbhz  371 Ari 10 4
tpmbhz  372 Ari 11 5
tpmbhz  373 Ari 12 5
tpm     374 Ari 13 4-3
   bhz             4
tpm     375 Ari~ 1 3-2
   bhz             3
tpmbhz  376 Ari~ 2 4
tpmbhz  377 Ari~ 3 5
tpmbhz  378 Ari~ 4 5
tpmbhz  379 Ari~ 5 5
------+----+------+---
tpmbhz  380 Tau  1 4
tpmbhz  381 Tau  2 4
tpmbhz  382 Tau  3 4
tpmbhz  383 Tau  4 4
tpmbhz  384 Tau  5 5
tpmbhz  385 Tau  6 3
tpmbhz  386 Tau  7 4
tpmbhz  387 Tau  8 4
tpmbhz  388 Tau  9 4
tpmbhz  389 Tau 10 4
tpm     390 Tau 11 3-4
   bhz             3
tpm     391 Tau 12 3-4
   bhz             3
tpm     392 Tau 13 3-4
   bhz             3
tpmbhz  393 Tau 14 1
tpm     394 Tau 15 3-4
   bhz             3
tpmbhz  395 Tau 16 4
tpmbhz  396 Tau 17 5
tpmbhz  397 Tau 18 5
tpmbhz  398 Tau 19 3
tpmbhz  399 Tau 20 4
tpmbh   400 Tau 21 3
     z             2
tpmbhz  401 Tau 22 5
tpmbhz  402 Tau 23 5
tpmbhz  403 Tau 24 5
tpmbhz  404 Tau 25 6
tpmbhz  405 Tau 26 5
tpmbhz  406 Tau 27 5
tpmbhz  407 Tau 28 5
tpmbhz  408 Tau 29 5
tpmbhz  409 Tau 30 5
tpmbhz  410 Tau 31 5
tpmbhz  411 Tau 32 5
tpmbhz  412 Tau 33 4
tpmbhz  413 Tau~ 1 4
tpmbhz  414 Tau~ 2 5
tpmbhz  415 Tau~ 3 5
tpmbhz  416 Tau~ 4 5
tpmbhz  417 Tau~ 5 5
tpmbhz  418 Tau~ 6 5
tpmbhz  419 Tau~ 7 5
tpmbhz  420 Tau~ 8 5
tpmbhz  421 Tau~ 9 5
tpmbhz  422 Tau~10 5
tpmbhz  423 Tau~11 5
------+----+------+---
tpmbhz  424 Gem  1 2
tpmbhz  425 Gem  2 2
tpmbhz  426 Gem  3 4
tpmbhz  427 Gem  4 4
tpmbhz  428 Gem  5 4
tpmbhz  429 Gem  6 4
tpmbhz  430 Gem  7 4
tpmbhz  431 Gem  8 5
tpmbhz  432 Gem  9 5
tpmbhz  433 Gem 10 3
tpmbhz  434 Gem 11 3
tpmbhz  435 Gem 12 3
tpmbhz  436 Gem 13 3
tpm     437 Gem 14 4-3
   bhz             4
tpm     438 Gem 15 4-3
   bhz             4
tpm     439 Gem 16 4-3
   bhz             4
tpm h   440 Gem 17 3
   b z             4
tpmbhz  441 Gem 18 4
tpmbhz  442 Gem~ 1 4
tpm     443 Gem~ 2 4-3
   bhz             4
tpmbhz  444 Gem~ 3 5
tpmbhz  445 Gem~ 4 5
tpmbhz  446 Gem~ 5 5
tpmbhz  447 Gem~ 6 5
tpmbhz  448 Gem~ 7 4
------+----+------+---
tpmbhz  449 Cnc  1 neb
tpm     450 Cnc  2 4-5
   bhz             4
tpm     451 Cnc  3 4-5
   bhz             4
tpm     452 Cnc  4 4-3
   bhz             4
tpm     453 Cnc  5 4-3
   bhz             4
tpmbhz  454 Cnc  6 4
tpmbhz  455 Cnc  7 4
tpmbhz  456 Cnc  8 5
tpm     457 Cnc  9 4-3
   bhz             4
tpm     458 Cnc~ 1 4-5
   bhz             4
tpm     459 Cnc~ 2 4-5
   bhz             4
tpmbhz  460 Cnc~ 3 5
tpmbhz  461 Cnc~ 4 5
------+----+------+---
tpmbhz  462 Leo  1 4
tpmbhz  463 Leo  2 4
tpmbhz  464 Leo  3 3
tpm     465 Leo  4 3-2
   bhz             3
tpmbhz  466 Leo  5 3
tpmbhz  467 Leo  6 2
tpmbhz  468 Leo  7 3
tpmbhz  469 Leo  8 1
tpmbhz  470 Leo  9 4
tpmbhz  471 Leo 10 5
tpmbhz  472 Leo 11 5
t m     473 Leo 12 5
 p bhz             6
tpmbhz  474 Leo 13 4
tpmbhz  475 Leo 14 4
tpmbhz  476 Leo 15 4
tpmbhz  477 Leo 16 6
tpmbhz  478 Leo 17 6
tpmbhz  479 Leo 18 6
t mbhz  480 Leo 19 6
 p                 5
tpm     481 Leo 20 2-3
   bhz             2
tpmbhz  482 Leo 21 5
tpmbhz  483 Leo 22 3
tpmbhz  484 Leo 23 3
tpmbhz  485 Leo 24 4
tpmbhz  486 Leo 25 4
tpmbhz  487 Leo 26 5
tpm     488 Leo 27 1-2
   bhz             1
tpmbhz  489 Leo~ 1 5
tpmbhz  490 Leo~ 2 5
tpm     491 Leo~ 3 4-5
   bh              4
     z             3
tpmbhz  492 Leo~ 4 5
tpmbhz  493 Leo~ 5 5
tpmbhz  494 Leo~ 6 obs
tpmbhz  495 Leo~ 7 obs
tpmbhz  496 Leo~ 8 obs
------+----+------+---
tpmbhz  497 Vir  1 5
tpmbhz  498 Vir  2 5
tpmbhz  499 Vir  3 5
tpmbhz  500 Vir  4 5
tpmbhz  501 Vir  5 3
tpmbhz  502 Vir  6 3
tpmbhz  503 Vir  7 3
tpmbhz  504 Vir  8 5
tpmbhz  505 Vir  9 4
tpmbhz  506 Vir 10 3
tpmbhz  507 Vir 11 5
tpmbhz  508 Vir 12 6
tpm     509 Vir 13 3-2
   bhz             5
tpmbhz  510 Vir 14 1
tpmbhz  511 Vir 15 3
tpmbhz  512 Vir 16 5
tpmbhz  513 Vir 17 6
tpm     514 Vir 18 4-5
   bhz             4
tpmbhz  515 Vir 19 5
tpmbhz  516 Vir 20 5
tpmbhz  517 Vir 21 5
tpmbhz  518 Vir 22 4
tpmbhz  519 Vir 23 4
tpmbhz  520 Vir 24 4
tpmbhz  521 Vir 25 4
t m     522 Vir 26 4
 p bhz             3
tpmbhz  523 Vir~ 1 5
tpmbhz  524 Vir~ 2 5
tpmbhz  525 Vir~ 3 5
tpmbhz  526 Vir~ 4 6
tpmbhz  527 Vir~ 5 5
tpmbhz  528 Vir~ 6 6
------+----+------+---
tpmbhz  529 Lib  1 2
tpmbhz  530 Lib  2 5
tpmbhz  531 Lib  3 2
tpmbhz  532 Lib  4 5
tpmbhz  533 Lib  5 4
tpmbhz  534 Lib  6 4
tpmbhz  535 Lib  7 4
tpm     536 Lib  8 4-5
   bhz             4
tpmbhz  537 Lib~ 1 5
tpm     538 Lib~ 2 4-5
   bhz             4
tpm     539 Lib~ 3 4-5
   bhz             4
tpmbh   540 Lib~ 4 6
     z             5
tpmbhz  541 Lib~ 5 5
tpmbhz  542 Lib~ 6 4
tpmbhz  543 Lib~ 7 3
tpmbhz  544 Lib~ 8 4
tpmbhz  545 Lib~ 9 4
------+----+------+---
tpmbhz  546 Sco  1 3
tpmbhz  547 Sco  2 3
tpmbhz  548 Sco  3 3
tpmbhz  549 Sco  4 3
tpmbhz  550 Sco  5 4
tpmbhz  551 Sco  6 4
tpmbhz  552 Sco  7 3
tpmbhz  553 Sco  8 2
tpmbhz  554 Sco  9 3
tpmbhz  555 Sco 10 5
tpmbhz  556 Sco 11 5
tpmbhz  557 Sco 12 3
tpmbhz  558 Sco 13 3
tpmbhz  559 Sco 14 4
